City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center _km_,Metro Distance _km_,Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
Paris,579.5041,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,0.92,0.2021,528.2801,25.6877,1021.6492,47.1311
Paris,579.5041,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,1.1207,0.078,403.5879,19.6245,1076.7514,49.6731
Paris,614.2231,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,1,2.1384,0.0774,491.0164,23.8757,927.229,42.7752
Paris,695.3118,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,4.1918,0.3325,412.4173,20.0538,800.6055,36.9338
Paris,567.8535,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,2.2905,0.3448,257.1744,12.5051,661,30.4935
Paris,735.8561,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,99,1,2.0837,0.249,277.1612,13.477,770.0363,35.5236
Paris,823.0031,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,4.5474,0.2044,445.1625,21.6461,665.4842,30.7003
Paris,765.6818,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,4.9255,0.1147,449.3836,21.8513,607.0587,28.005
Paris,800.4008,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,4.0925,0.4229,313.9811,15.2674,692.9221,31.9661
Amsterdam,552.8086,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.3055,1.3422,325.256,17.2225,390.9121,27.2393
Amsterdam,774.2601,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.8105,0.5203,397.7642,21.0619,440.0203,30.6612
Amsterdam,718.9558,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.8704,0.6699,220.7169,11.6871,279.1542,19.4519
Amsterdam,1044.6887,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,0.7633,0.7397,526.2288,27.8642,605.442,42.1881
Amsterdam,835.8915,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.133,0.42,404.9316,21.4414,564.1879,39.3134
Amsterdam,648.8881,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.591,1.5139,298.0296,15.7809,394.6224,27.4979
Amsterdam,1044.6887,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.1587,0.4626,439.9564,23.296,463.2544,32.2802
Amsterdam,540.6229,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,0.8993,0.8442,448.7291,23.7605,552.569,38.5038
Amsterdam,636.7024,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.0877,0.4831,427.8784,22.6564,602.2023,41.9623
Amsterdam,626.6257,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.5338,0.3223,558.1228,29.553,959.6746,66.8715
Amsterdam,571.3214,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,100,1,1.8979,1.9081,199.7276,10.5757,263.9607,18.3932
Amsterdam,583.9758,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.1519,1.6433,180.228,9.5432,236.5484,16.483
Amsterdam,688.0229,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,0.7264,0.793,396.7611,21.0088,553.0416,38.5367
Amsterdam,1007.6629,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.0165,0.566,474.6774,25.1345,812.5839,56.622
Amsterdam,645.373,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.2872,0.4968,541.8772,28.6928,755.5823,52.6501
Amsterdam,564.0569,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,2,3.4006,0.8762,181.304,9.6002,210.1161,14.6412
Amsterdam,1228.8801,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,2,1.3792,0.3639,325.421,17.2313,378.5419,26.3773
Amsterdam,645.373,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.9199,0.8208,434.7026,23.0178,599.3979,41.7669
Amsterdam,589.8343,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.4454,1.5343,253.231,13.4087,323.4961,22.5417
Amsterdam,653.5749,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,0.8947,0.3842,381.1051,20.1798,469.9677,32.748
Amsterdam,675.6028,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.4145,0.4051,266.7821,14.1263,351.75,24.5104
Amsterdam,1941.5087,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,0.5167,0.2922,510.5866,27.0359,756.6972,52.7278
Amsterdam,847.8429,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,1.5687,0.6683,642.4316,34.0172,621.7298,43.323
Amsterdam,2486.1153,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.3758,1.4361,181.1984,9.5946,225.3042,15.6995
Amsterdam,553.0429,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.3055,1.3422,325.2568,17.2209,390.9132,34.0782
Amsterdam,897.0543,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.8105,0.5203,397.7727,21.0602,440.0216,38.3593
Amsterdam,780.3529,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.8704,0.6699,220.717,11.686,279.1549,24.3356
Amsterdam,706.7701,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.0615,0.7407,452.7422,23.9706,726.4079,63.3253
Amsterdam,1044.6887,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,0.7633,0.7397,526.2377,27.8619,605.4524,52.7809
Amsterdam,835.8915,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.133,0.4199,404.9303,21.4392,564.1771,49.1827
Amsterdam,725.283,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.6434,1.7855,208.7519,11.0525,253.1374,22.0675
Amsterdam,649.1224,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.591,1.5139,298.0309,15.7794,394.6229,34.4016
Amsterdam,774.2601,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.0724,0.9488,403.3991,21.3581,543.6013,47.389
Amsterdam,550.4652,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.3145,1.5954,193.8793,10.265,241.6813,21.0688
Amsterdam,1044.6887,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.1587,0.4626,439.9526,23.2935,463.269,40.3859
Amsterdam,626.6257,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.5338,0.3223,558.1182,29.5498,959.6699,83.6602
Amsterdam,528.2028,Weekend,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,0,0.8976,0.7183,459.4145,24.3239,685.0962,59.7239
Amsterdam,596.3958,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,0,0.8429,0.8892,370.2745,19.6043,534.941,46.634
Amsterdam,571.5558,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,100,1,1.8979,1.9081,199.7281,10.5747,263.962,23.0111
Amsterdam,706.7701,Weekend,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.1519,1.6433,180.2286,9.5423,236.5489,20.6214
Amsterdam,556.558,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,1,1.2708,0.7068,329.9219,17.4679,376.0137,32.7794
Amsterdam,1007.8973,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.0165,0.5661,474.676,25.1319,812.6634,70.8447
Amsterdam,698.3338,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,1.5359,1.4739,298.7277,15.8163,395.4575,34.4744
Amsterdam,786.6801,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,1,1.7068,1.461,317.9863,16.8359,396.6262,34.5763
Amsterdam,596.1615,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.4945,1.5195,283.2232,14.9954,348.8508,30.4114
Amsterdam,540.8572,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.5096,0.3698,304.7522,16.1352,352.8745,30.7622
Amsterdam,528.4372,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.3191,1.4434,295.1071,15.6246,362.178,31.5732
Amsterdam,743.7958,Weekend,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.2872,0.4969,541.8765,28.6899,755.5688,65.8675
Amsterdam,617.2521,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,2,3.4006,0.8762,181.3051,9.5993,210.1174,18.3172
Amsterdam,1229.1144,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,2,1.3792,0.3639,325.425,17.2298,378.5479,33.0003
Amsterdam,589.8343,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.4454,1.5343,253.2325,13.4075,323.4981,28.2013
Amsterdam,678.4149,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,0.8947,0.3842,381.0998,20.1775,469.9591,40.9691
Amsterdam,721.5335,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,1,1.5115,0.3988,306.4103,16.223,351.9664,30.683
Amsterdam,1210.3672,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.8842,0.3257,514.3664,27.2333,531.2015,46.308
Amsterdam,614.44,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.5067,0.4538,551.1905,29.183,696.6447,60.7307
Amsterdam,645.373,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,0.9155,1.0136,523.0235,27.6917,525.6315,45.8224
Amsterdam,599.911,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.9533,0.541,272.254,14.4146,351.4656,30.6394
Amsterdam,675.8372,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,3.0567,0.4554,196.8605,10.4229,260.5071,22.71
Amsterdam,1941.9774,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,0.5167,0.2922,510.5855,27.0332,756.6971,65.9658
Amsterdam,946.5001,Weekend,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,1.5687,0.6683,642.4569,34.0151,621.7354,54.2004
Amsterdam,2486.584,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.3759,1.436,181.197,9.5936,225.3026,19.641
Athens,535.4674,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,0,1.2372,0.2885,199.5057,7.5222,395.9651,29.7315
Athens,18545.4503,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,1,1.1965,0.3811,134.9044,5.0865,275.5737,20.6918
Athens,535.4674,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,0,1.2372,0.2885,199.5012,7.5168,395.9453,5.913
Barcelona,552.9825,Weekday,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.4982,0.2177,755.5681,25.751,1310.1231,28.8398
Barcelona,534.5963,Weekday,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.4749,0.2393,1046.6089,35.6701,1384.3131,30.473
Barcelona,617.9161,Weekday,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.5507,0.2873,743.8065,25.3501,1350.8285,29.7359
Barcelona,862.0569,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,1.7319,0.4572,321.6175,10.9612,764.389,16.8266
Barcelona,578.5836,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,2,4.2513,0.7173,251.5539,8.5734,329.0193,7.2427
Barcelona,661.6706,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.8317,0.5395,529.4317,20.442,1029.2696,22.6096
Barcelona,567.1795,Weekend,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.6439,0.2986,667.8818,25.7877,1256.3034,27.5968
Barcelona,715.2,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.4982,0.2177,755.532,29.172,1310.1112,28.7787
Barcelona,837.8523,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.8317,0.5395,529.4321,20.442,1029.269,22.6096
Barcelona,532.269,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.8317,0.5395,529.4303,20.4419,1029.2609,22.6094
Barcelona,555.5426,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.8317,0.5395,529.4314,20.442,1029.2641,22.6095
Barcelona,620.2434,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,0.8317,0.5395,529.4293,20.4419,1029.264,22.6095
Barcelona,6086.2988,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,3,1.6703,0.6973,501.0259,19.3452,973.607,21.3869
Barcelona,543.9058,Weekend,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,2.6008,0.7495,390.7496,15.0873,522.4679,11.4769
Barcelona,862.0569,Weekend,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,1.7319,0.4572,321.6169,12.418,764.3864,16.791
Barcelona,615.1232,Weekend,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.0585,0.6481,308.9212,11.9278,798.8481,17.548
Barcelona,810.1566,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,2,4.2513,0.7173,251.5566,9.7129,329.021,7.2275
Berlin,904.6929,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,13.8463,2.6946,36.5254,5.569,48.7843,10.059
Berlin,533.3271,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,2,5.2619,2.2639,65.8503,10.0402,81.9602,16.8996
Berlin,1507.432,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,4,8.8044,0.6001,61.8308,9.4273,82.4347,16.9975
Berlin,755.352,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,100,1,2.5253,0.1485,435.216,66.3573,313.315,64.6034
Berlin,808.4042,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,1.2023,0.0834,209.5277,31.9466,345.9956,71.3419
Berlin,626.1101,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,1.254,0.0568,215.2014,32.8117,384.7308,79.3288
Berlin,780.359,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,1,2.0952,0.06,166.1049,25.326,195.3021,40.27
Berlin,904.6929,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,13.8463,2.6946,36.5254,5.5672,48.7844,10.3213
Berlin,568.1499,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,2,5.2619,2.2639,65.8502,10.0369,81.9601,17.3403
Berlin,1507.432,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,4,8.8044,0.6002,61.8306,9.4243,82.4345,17.4406
Berlin,755.8194,Weekend,Private room,FALSE,TRUE,2,FALSE,0,0,9,100,1,2.5253,0.1485,435.217,66.336,313.3144,66.2878
Berlin,844.1619,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,1.2023,0.0834,209.5306,31.9368,346.003,73.2037
Berlin,686.4074,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,1.254,0.0568,215.2005,32.801,384.7251,81.3961
Berlin,780.1253,Weekend,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,100,1,2.0952,0.06,166.1057,25.3179,195.3028,41.3201
Budapest,793.3449,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,0,2.3821,0.7609,110.4635,6.5875,211.5246,16.0173
Budapest,790.995,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,0,2.3821,0.761,110.4641,6.5929,211.5255,18.4911
Lisbon,860.9287,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,6.0586,0.5344,58.4147,1.9285,120.4042,5.3849
Lisbon,1193.2458,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,5.1344,0.6733,67.5611,2.2305,144.1264,6.4459
Lisbon,857.4109,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,6.0586,0.5344,58.4142,1.9267,120.4033,6.767
Lisbon,1188.0863,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,5.1344,0.6734,67.561,2.2284,144.1259,8.1003
Lisbon,570.3565,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,0.2988,0.1845,526.0828,17.3519,1144.3648,64.3163
Paris,1193.2613,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.7552,0.101,662.5872,32.2545,1332.2395,78.2818
Paris,593.0189,Weekday,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2644,28.7825,1200.8534,70.5616
Paris,569.9506,Weekday,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2706,28.7829,1200.909,70.5649
Paris,548.9794,Weekday,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2745,28.783,1200.8892,70.5637
Paris,637.0584,Weekday,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2689,28.7828,1200.8923,70.5639
Paris,681.331,Weekday,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2642,28.7825,1200.849,70.5613
Paris,532.9015,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.1595,0.1692,542.1591,26.3921,1339.851,78.729
Paris,720.4772,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,2.4184,0.1213,596.6773,29.0461,1127.7139,66.2639
Paris,583.6984,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,1.8179,0.0846,890.9042,43.3689,1171.6437,68.8452
Paris,576.708,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.182,0.1456,547.7048,26.6621,1216.3897,71.4745
Paris,567.6205,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,8,100,1,3.3242,0.1262,561.0877,27.3136,946.5995,55.6218
Paris,533.1345,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,2.462,0.1464,436.4653,21.247,1108.6442,65.1434
Paris,567.8535,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,3.6606,0.0916,493.7935,24.0377,961.3437,56.4881
Paris,598.1452,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,0.6064,0.4428,578.9646,28.1838,1177.3823,69.1824
Paris,584.1644,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,0.7425,0.1665,479.6718,23.3503,1216.0208,71.4528
Paris,549.2124,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.2499,0.2583,453.3178,22.0674,861.4671,50.6194
Paris,823.0031,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,4.9781,0.3644,352.3504,17.1523,700.2407,41.1458
Paris,696.4768,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,5.1315,0.1527,367.9291,17.9107,637.1867,37.4408
Paris,592.7859,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.7037,0.3854,536.6486,26.1239,954.4977,56.0858
Paris,608.3978,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,100,0,1.7351,0.0793,617.5484,30.0621,1125.5735,66.1382
Paris,764.9828,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,4.005,0.687,810.8195,39.4704,825.586,48.5111
Paris,846.0714,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.6094,0.2234,540.3382,26.3035,1120.833,65.8596
Paris,857.489,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,2.7119,0.2714,518.3897,25.235,1105.2248,64.9425
Paris,596.7471,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,1,2.138,0.3162,357.8645,17.4207,935.6076,54.9759
Paris,695.3118,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.3346,0.3142,162.6391,7.9172,388.7301,22.8416
Paris,649.1751,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,4.3624,0.3435,216.8182,10.5546,463.599,27.2409
Paris,16445.6147,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,1,4.6024,0.1187,260.8961,12.7003,545.8262,32.0725
Paris,625.8738,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.5132,0.1648,370.0073,18.0118,764.0618,44.8959
Paris,683.8941,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,3.1549,0.2103,469.1167,22.8364,1110.2917,65.2402
Paris,897.1013,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,0,4.2696,0.179,321.6278,15.6567,690.2568,40.5592
Paris,642.1847,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,0,4.2696,0.179,321.6263,15.6567,690.2553,40.5591
Paris,642.1847,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,0,4.2696,0.179,321.6262,15.6567,690.2554,40.5591
Paris,642.1847,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,0,4.2355,0.1973,323.0018,15.7236,699.0728,41.0772
Paris,757.7593,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,4.9876,0.3741,370.1821,18.0203,713.3255,41.9147
Paris,803.896,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,3.1848,0.1871,480.9832,23.4141,1154.9206,67.8626
Paris,577.64,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,3.2652,0.2127,544.9819,26.5295,1040.0604,61.1135
Paris,785.7209,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,100,1,4.3246,0.1382,569.7336,27.7344,790.9489,46.4758
Paris,1193.2613,Weekend,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.7552,0.101,662.5848,32.2182,1332.2281,61.4588
Paris,593.0189,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2651,28.7503,1200.9194,55.4012
Paris,569.9506,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2728,28.7507,1200.9931,55.4046
Paris,548.9794,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2669,28.7504,1200.961,55.4031
Paris,637.0584,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2657,28.7503,1200.8807,55.3994
Paris,681.331,Weekend,Private room,FALSE,TRUE,2,TRUE,0,1,10,100,1,2.4225,0.2594,591.2622,28.7502,1200.889,55.3998
